series_id,group_id,surface,offt_X_sum,offt_X_mean,offt_X_std,offt_Y_sum,offt_Y_mean,offt_Y_std,offt_Z_sum,offt_Z_mean,offt_Z_std,offt_W_sum,offt_W_mean,offt_W_std,afft_X_sum,afft_X_mean,afft_X_std,afft_Y_sum,afft_Y_mean,afft_Y_std,afft_Z_sum,afft_Z_mean,afft_Z_std,lfft_X_sum,lfft_X_mean,lfft_X_std,lfft_Y_sum,lfft_Y_mean,lfft_Y_std,lfft_Z_sum,lfft_Z_mean,lfft_Z_std
23,28,tiled,50.2485948595922,0.7730553055321877,6.106229944896999,184.87160856813858,2.844178593355978,22.736322877309497,191.862764319495,2.9517348356845385,23.353374855886024,44.562350648860104,0.6855746253670785,5.326341325906945,353.07576324504583,5.431934819154551,7.700355105970503,344.5655519191413,5.301008491063712,6.217345058826877,107.31883587257698,1.6510590134242613,3.0675588547728005,441.15690117770913,6.7870292488878325,6.32966799601954,422.8508781700681,6.505398125693355,8.347826773301916,412.96302475918407,6.353277303987447,7.860714056780086
24,9,soft_tiles,181.7853838964024,2.796698213790806,22.328888915373994,61.89550833227993,0.9522385897273835,7.456982927074931,56.786100948934774,0.8736323222913042,6.849652049422636,184.22294988961912,2.8341992290710634,22.602669352529507,44.939957113021265,0.6913839555849426,0.7983811562017424,77.49810581524706,1.192278551003801,3.90179351634184,59.09240040157354,0.9091138523319007,5.074527870840419,69.19647060372671,1.06456108621118,1.521019982707106,54.81394653627247,0.8432914851734226,1.2584525425583235,58.910260879612856,0.9063117058401978,0.8400274727373397
25,15,soft_tiles,70.5028502063989,1.0846592339445986,8.349528512859742,154.77961162598004,2.381224794245847,18.932841067514353,159.09632549930222,2.447635776912342,19.421651835371406,62.57155743994299,0.9626393452298921,7.43892575031275,61.46791163532717,0.9456601790050334,1.431424706723209,96.90133050492491,1.490789700075768,4.9603629808704035,81.59793281047946,1.2553528124689148,6.637772800043912,66.27383933051168,1.019597528161718,1.570190434661871,74.66323378232329,1.148665135112666,2.5629554834361357,61.65186393371727,0.9484902143648811,1.1604392539072992
26,13,fine_concrete,151.55112892817107,2.33155582966417,18.40139970710821,116.69266810911638,1.795271817063329,14.002772414823818,124.29560037820549,1.912240005818546,14.963311270977115,140.09097775198921,2.1552458115690647,16.96760945722978,66.84374025566234,1.0283652347024976,1.7802783924694983,154.29111080133384,2.3737093969435974,8.717329304249946,109.9020160429024,1.6908002468138832,11.14798791894112,106.93378301875036,1.6451351233653901,2.7241934056384944,91.41382191742517,1.4063664910373104,3.18304876306702,67.66267978817321,1.040964304433434,0.990747850424918
27,27,hard_tiles,126.77862417960858,1.9504403719939782,15.028679987819244,154.12870741721142,2.371210883341714,18.497251557249356,149.19079485998523,2.295242997845927,17.918942452351267,134.86846012043168,2.0748993864681795,15.928986787690349,103.07572070553661,1.5857803185467172,2.1834536932439,216.77209345301327,3.334955283892512,12.779626639325675,162.60335522557628,2.5015900803934814,15.684308690180634,173.9516388625367,2.6761790594236414,3.1790981194330823,149.64615829160923,2.3022485891016804,3.2453046049009133,115.68340480040476,1.7797446892369964,1.794314335605025
28,11,tiled,178.99223679924052,2.7537267199883155,22.01744113485528,69.03765493818005,1.0621177682796932,8.46197285621841,60.734674861935844,0.9343796132605514,7.300373825988758,185.1268306890659,2.848105087524091,22.601826800149446,369.5341326547131,5.685140502380202,8.17367802632267,319.2426873003067,4.911425958466257,7.887051086228353,77.14569943951611,1.186856914454094,2.78804074454361,375.1666509406762,5.771794629856557,5.447214978912193,421.28839376960184,6.481359904147721,8.726151949947246,386.2124873501918,5.941730574618335,6.532730112954944
29,33,hard_tiles_large_space,6.205074005397432,0.09546267700611433,0.7230776079014106,192.30601219911708,2.9585540338325704,23.666641461235496,194.01835508533225,2.984897770543573,23.80692958338631,17.257948929735388,0.26550690661131365,2.093864682486163,116.3640350746515,1.7902159242254077,2.912622858168669,81.85363887237503,1.2592867518826927,1.4188922052023893,32.7232716767017,0.5034349488723339,0.8833017679393873,106.88684640791476,1.644413021660227,1.9387417012785846,130.47729782097838,2.0073430433996675,3.1209140944374876,122.196846692153,1.8799514875715846,2.640994686804663
30,9,soft_tiles,179.43500328575004,2.7605385120884622,21.9984757583036,71.08791500772992,1.0936602308881527,8.499049781377018,67.66379014790834,1.0409813868908977,8.023655788347972,183.81015065245444,2.827848471576222,22.579230619383658,59.888707271717095,0.9213647272571861,1.2228779874973283,85.56367405281705,1.3163642161971854,4.0690257051397625,55.81784898960677,0.8587361383016426,4.617254208400038,66.77333400282409,1.027282061581909,1.5260299349031408,71.25548485643814,1.096238228560587,1.5032611134958,63.90762862135829,0.9831942864824352,1.1169351268560852
31,9,soft_tiles,186.14437260510635,2.8637595785400976,22.831657624990406,46.32892070264502,0.7127526261945388,5.24903115046129,41.16933202337027,0.6333743388210812,4.60643609426718,184.91705695051905,2.8448777992387546,22.72388676947887,57.75364685940684,0.8885176439908745,1.370013040331348,123.42141785006942,1.8987910438472217,7.526722618557509,98.31077801921612,1.5124735079879403,9.451968819188924,82.36284600790869,1.26712070781398,1.9775367417930279,59.70492862880124,0.9185373635200191,1.1917816490618325,66.23448373581358,1.0189920574740552,1.4060875325455948
32,35,fine_concrete,122.45440788914678,1.8839139675253351,14.889445892642852,152.39055473146237,2.344470072791729,18.60247919272787,153.480932369205,2.3612451133723846,18.780646652267663,131.80556492642978,2.0277779219450736,15.908629244857472,223.1738628019701,3.433444043107232,4.834214593173623,206.9386570448031,3.1836716468431248,4.13943544053436,79.8242274811727,1.2280650381718876,4.452066658450172,258.7387029001955,3.980595429233777,4.040083480492185,263.15519756407963,4.0485415009858405,5.661571053375456,269.51117345129336,4.146325745404513,4.378872138673021
33,32,concrete,160.068039518268,2.4625852233579693,19.648956735419798,70.79398292656143,1.0891381988701758,8.619734696933905,63.42217404361118,0.9757257545170951,7.6071142426490015,167.16692412629266,2.5717988327121946,20.370726071727898,416.19663460338785,6.403025147744429,11.053274581241812,430.21873128316565,6.618749712048702,7.725896586203298,123.75819322728532,1.9039722034966973,4.271025049482295,697.8744289399734,10.736529675999591,13.27514448093192,391.97537911451326,6.030390447915589,6.237618075657113,547.7606921151412,8.427087571002172,11.038598371055146
34,20,concrete,159.0840228883565,2.4474465059747152,18.514682104426754,124.6434238692157,1.9175911364494722,13.77022010989952,132.49554369023832,2.0383929798498204,14.786388223027464,152.91266787580582,2.352502582704705,17.705635305995056,134.09556952931504,2.063008761989462,3.157699439285126,439.1973946565456,6.756882994716086,33.91110078647322,480.9983334450908,7.3999743606937045,42.38903899117968,239.20417684353325,3.6800642591312807,5.991276723164474,191.65298725953608,2.948507496300555,5.337558161071765,117.18399449485369,1.8028306845362108,1.792516875042563
35,12,concrete,86.7718759510746,1.3349519377088401,10.568942670895082,170.4440799413932,2.6222166144829724,20.912602187033883,180.8961717080581,2.7830180262778166,22.033279343047383,79.88247774741427,1.2289611961140656,9.553728795594942,496.35591722227343,7.636244880342669,8.833118956853392,353.94604915565003,5.4453238331638465,6.0581736161118105,106.14077699331656,1.6329350306664088,4.4820389218414896,511.0227608230628,7.8618886280471205,7.602757614347721,567.2907581212381,8.727550124942125,8.752335025975306,616.2564154771926,9.480867930418349,7.309027085700352
36,1,tiled,92.43847352546656,1.4221303619302548,11.281816515961019,170.882888904103,2.6289675216015844,20.98380757147252,167.7850737185753,2.58130882643962,20.456716408393437,105.25649814708241,1.6193307407243447,12.819903674011194,378.828937069001,5.828137493369246,7.992446937228168,460.54533731995554,7.08531288184547,8.85098157281631,152.9613393709095,2.3532513749370696,4.7840099776244145,573.4121047514064,8.821724688483176,9.306158034689432,494.24144442157274,7.603714529562658,8.530471443404434,571.9150964071364,8.798693790879021,8.664827017582953
37,25,carpet,70.32541704586058,1.0819294930132397,8.353719843374583,154.81086538291868,2.381705621275672,18.938301949774043,159.6554654966574,2.456237930717806,19.163443758180296,62.4962699542376,0.96148107621904,7.303315419750272,1014.8455647825481,15.613008688962278,22.27190560756146,663.4531316478244,10.206971256120376,10.315093274672211,204.0546118185923,3.1393017202860354,8.749598475813672,1084.063933019589,16.67790666183983,16.66666982501161,1337.1431440296624,20.57143298507173,16.915992449348487,1117.0068510825672,17.18472078588565,19.957419770203835
38,34,soft_pvc,41.50545913451083,0.6385455251463205,5.085258735750784,159.89479552532083,2.459919931158782,19.6726612141686,158.5836617613167,2.4397486424817956,19.439846460432644,44.58415911675455,0.6859101402577623,5.457428985016476,67.25171642168671,1.0346417911028725,2.2708516413730706,49.790815248632526,0.7660125422866543,1.0882576712725947,51.91407189610004,0.7986780291707698,1.6126978437383055,51.046592099298934,0.7853321861430606,1.166664714615709,105.79842269278026,1.6276680414273887,4.46848532459609,42.75589794153562,0.6577830452543942,0.7461099999348085
39,23,wood,38.980189654468376,0.5996952254533596,4.318312707662177,163.04786336427068,2.508428667142626,19.98595870253144,169.24874877298998,2.603826904199846,20.536755259256466,34.34649668955714,0.5284076413778022,3.556292746822159,415.129515706752,6.386607933950031,12.925463702187885,403.42008575242437,6.206462857729606,13.147726655816541,178.84378109491513,2.7514427860756174,12.47191305844537,511.0012763759132,7.861558098090972,10.85498093299138,418.2007201044555,6.433857232376239,13.664251364400505,433.4929970708841,6.669123031859755,10.225268189902684
40,13,fine_concrete,139.3107480353437,2.143242277466826,17.001432991532678,129.53476455712283,1.9928425316480436,15.772147404447571,142.34972126104987,2.1899957117084594,17.41887931289732,131.83971542681465,2.028303314258687,16.074540781934395,204.14927056843837,3.140758008745206,4.747928201355801,196.7029656136748,3.0261994709796123,5.550217582621557,90.35591000656893,1.3900909231779837,6.510453342161256,306.5344867789635,4.7159151812148234,8.384033790880673,249.877147212289,3.8442638032659846,5.761898150645871,214.87984463351782,3.305843763592582,4.070114789017568
41,14,wood,53.424714867205594,0.8219186902647014,5.889213987997503,159.5273072096941,2.4542662647645246,19.44309182402312,161.87914132676775,2.490448328104119,19.616072429494782,61.39967076600371,0.9446103194769802,6.821485743328252,416.6413807586125,6.409867396286346,8.237998527919034,463.91015447768007,7.137079299656617,13.543251918393302,256.0231066229595,3.938817024968608,16.102230671401156,515.5237828872121,7.9311351213417245,6.741251950859684,475.02396828682004,7.3080610505664625,7.485116824437369,611.583942573812,9.4089837319048,9.503055243740429
42,35,fine_concrete,120.34368079538672,1.8514412430059495,14.723160010339354,152.887903523987,2.352121592676723,18.743506199898636,153.49748304481707,2.3614997391510317,18.74753133852822,127.720030335389,1.9649235436213692,15.608019249565189,230.7129592263082,3.549430141943203,5.606184921954429,184.54619262070742,2.8391721941647297,3.806683725151614,72.1440854842338,1.1099090074497509,3.850624388673357,247.28063652424638,3.8043174849884056,4.46326157126512,240.1950316891155,3.695308179832546,4.597631521478666,266.68990655842936,4.102921639360452,5.140034790376636
43,23,wood,45.694132787834675,0.7029866582743797,5.621758763256826,160.25919584940056,2.4655260899907776,19.72338998896962,167.38123345924998,2.5750958993730766,20.591245971977546,41.41769560291416,0.6371953169679101,5.091987036659039,15.625902293139534,0.24039849681753128,0.1208892432279791,29.052927153669366,0.44696811005645176,1.0707626862154855,16.850824713355525,0.2592434571285465,1.2681097339116698,7.400281869395833,0.11385049029839743,0.2898574147367992,7.619542433896852,0.11722372975225925,0.3979757597306269,2.7141868948975607,0.041756721459962474,0.08048880339147148
44,15,soft_tiles,79.91234932550934,1.2294207588539898,9.364135822292907,152.21500591629834,2.3417693217892053,18.53807961621973,156.11048785858117,2.401699813208941,19.030345461943398,72.26841623664173,1.1118217882560266,8.424571062618938,80.59883065337817,1.2399820100519718,2.0279894293129046,125.99134648871599,1.9383284075187075,8.010970591795399,119.41703489668802,1.8371851522567388,10.165932981214828,88.92753075503254,1.3681158577697312,2.200051158886251,108.6535517488013,1.6715931038277123,3.2793756351412697,75.71464446338777,1.1648406840521195,1.2179252241243725
45,27,hard_tiles,115.67689513454383,1.7796445405314434,13.82018377102737,160.22143468233173,2.46494514895895,19.42475395225066,155.82028274146327,2.397235119099435,18.8251970202885,122.45605380996011,1.8839392893840017,14.65792664078555,125.78339078552773,1.935129089008119,3.559972322570887,157.55582678006482,2.423935796616382,8.434226670165149,111.3109939971546,1.7124768307254554,10.461413092254942,122.06892309772883,1.877983432272751,1.964673060640862,175.74598847937634,2.7037844381442513,6.621567042320333,123.97837396213703,1.9073595994174928,1.8221029960045734
46,26,soft_pvc,161.75292587668574,2.4885065519490115,19.829543375264333,107.43537552686247,1.6528519311824996,13.103818103854213,103.92299819844666,1.5988153568991794,12.65201628350866,162.13314960739388,2.4943561478060596,19.808635568245823,186.8433819408091,2.87451356832014,5.347550920421737,191.94154214168645,2.9529468021797918,5.008674271945106,71.77430525422251,1.1042200808341924,4.625679415785478,237.59408599320028,3.6552936306646195,5.693456529729255,217.06196507629713,3.339414847327648,7.095838870587534,222.43648195039287,3.4220997223137366,4.0024101163739365
47,30,fine_concrete,67.91832082507995,1.0448972434627684,8.350407010750796,178.39985499924848,2.744613153834592,21.952754192337952,186.753333459224,2.8731282070649846,22.968697825244632,60.697280497292766,0.9338043153429656,7.436843877835208,18.371580368482167,0.28263969797664873,0.2603632228628975,31.340908237882566,0.4821678190443472,1.1185473990922143,20.177124991407055,0.31041730756010855,1.3129623450998642,17.75376113186214,0.27313478664403296,0.42241973200743194,11.878825984558151,0.18275116899320232,0.5786698299039915,4.4114088371187465,0.06786782826336533,0.09737061234103787
48,32,concrete,158.6579870364181,2.440892108252586,19.440844146434813,74.54174570995485,1.1467960878454593,9.023648808190147,65.98472701584504,1.015149646397616,7.883559010500829,159.88105225183273,2.459708496182042,19.41502444500177,499.3913290793104,7.682943524297084,12.315443400288059,470.07958608100904,7.231993632015524,7.450282675065637,142.2467572957959,2.1884116507045523,6.48043645088919,577.1733482576126,8.87958997319404,8.287170532870684,608.5610196900163,9.362477226000252,15.955646928595423,608.4522498312584,9.360803843557822,9.536172791854245
49,3,soft_pvc,159.89057689291968,2.459855029121841,19.667854667059938,108.65727860629318,1.6716504400968182,13.355485673164296,102.03334236346166,1.5697437286686409,12.474254914069451,164.0699928570006,2.524153736261548,20.05051634782876,216.88591263564888,3.336706348240752,4.909755413566836,196.51668176490898,3.023333565613984,3.42552543175711,49.59616072060786,0.763017857240121,1.8867016354770092,295.28885068914855,4.54290539521767,4.502982700337031,308.9586744744584,4.753210376530129,7.212402714799784,231.43907607392373,3.5606011703680576,3.5587029329129964
50,32,concrete,162.3394377444888,2.497529811453674,19.95369026962751,65.92532199661386,1.0142357230248287,8.067310875377506,58.27126814931977,0.8964810484510735,6.9815722968126375,165.3515034427448,2.5438692837345354,20.150014795936418,409.40505891072434,6.298539367857297,8.698581216692297,311.11401120528274,4.786369403158196,5.048630682187521,90.64921780965328,1.3946033509177427,2.3484443775845696,515.8870802303768,7.936724311236566,8.898249834946462,467.00758214981,7.184732033074,8.496463331948677,467.5143934965394,7.192529130715991,8.343372977107325
51,9,soft_tiles,141.66194899454752,2.1794145999161154,16.589972719586733,145.58745981081893,2.239807074012599,17.087311098850677,141.96479756656322,2.184073808716357,16.595514557489615,146.6201328581007,2.2556943516630876,17.277805943834018,60.57095090673496,0.9318607831805378,1.389716671527191,204.28277260349387,3.142811886207598,20.08826368691274,223.21324164265764,3.434049871425502,25.41317544114831,73.61415558982262,1.1325254706126557,2.5537332421903596,84.77202104356833,1.3041849391318205,2.056482413418753,43.614669942479,0.6709949221919845,0.5489484495861227
